SystemCodeNumber,Capacity,Occupancy,LastUpdated,Date,Hour,Day,Month,DayOfWeek,IsWeekend,AvailableSpaces,OccupancyRate,Previous_Availability,Lag_2_Availability,Lag_3_Availability,Rolling_Average_Availability
BHMBRCBRG02,1194,327,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,867,0.27386934673366836,1008.0,1067.0,1103.0,1059.3333333333333
NIA South,788,107,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,681,0.13578680203045684,719.0,746.0,764.0,743.0
NIA Car Parks,1268,122,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,1146,0.09621451104100946,1183.0,1209.0,1234.0,1208.6666666666667
BHMBRCBRG03,849,131,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,718,0.15429917550058891,766.0,785.0,796.0,782.3333333333334
Bull Ring,3053,973,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,2080,0.31870291516541105,2452.0,2598.0,2676.0,2575.3333333333335
Others-CCCPS135a,3883,680,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,3203,0.17512232809683234,3243.0,3268.0,3299.0,3270.0
BHMBRCBRG01,1010,515,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,495,0.5099009900990099,678.0,746.0,777.0,733.6666666666666
Others-CCCPS98,3103,680,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,2423,0.2191427650660651,2455.0,2477.0,2506.0,2479.3333333333335
BHMBCCPST01,317,72,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,245,0.22712933753943218,262.0,277.0,287.0,275.3333333333333
BHMBCCSNH01,863,193,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,670,0.22363847045191193,703.0,720.0,735.0,719.3333333333334
BHMMBMMBX01,687,306,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,381,0.44541484716157204,380.0,387.0,394.0,387.0
Others-CCCPS105a,2009,827,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,1182,0.4116475858636137,1268.0,1299.0,1332.0,1299.6666666666667
BHMNCPHST01,1200,161,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,1039,0.13416666666666666,1044.0,1053.0,1076.0,1057.6666666666667
Others-CCCPS202,2937,577,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,2360,0.19645897173987062,2432.0,2471.0,2496.0,2466.3333333333335
BHMBCCMKT01,577,80,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,497,0.1386481802426343,517.0,523.0,527.0,522.3333333333334
BHMNCPNST01,485,252,2016-10-23 10:59:53,2016-10-23,10,23,10,Sunday,1,233,0.5195876288659794,229.0,218.0,215.0,220.66666666666666
Others-CCCPS133,4675,1977,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,2698,0.4228877005347594,3102.0,3489.0,3636.0,3409.0
BHMMBMMBX01,687,299,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,388,0.43522561863173215,381.0,380.0,387.0,382.6666666666667
NIA South,788,126,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,662,0.1598984771573604,681.0,719.0,746.0,715.3333333333334
Others-CCCPS135a,3883,726,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,3157,0.18696883852691218,3203.0,3243.0,3268.0,3238.0
Shopping,1920,414,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,1506,0.215625,1542.0,1552.0,1561.0,1551.6666666666667
BHMNCPNST01,485,232,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,253,0.47835051546391755,233.0,229.0,218.0,226.66666666666666
Others-CCCPS202,2937,600,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,2337,0.20429009193054137,2360.0,2432.0,2471.0,2421.0
BHMBRCBRG03,849,150,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,699,0.17667844522968199,718.0,766.0,785.0,756.3333333333334
Others-CCCPS105a,2009,862,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,1147,0.4290691886510702,1182.0,1268.0,1299.0,1249.6666666666667
NIA Car Parks,1268,137,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,1131,0.10804416403785488,1146.0,1183.0,1209.0,1179.3333333333333
BHMBCCSNH01,863,223,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,640,0.25840092699884126,670.0,703.0,720.0,697.6666666666666
BHMBRCBRG01,1010,730,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,280,0.7227722772277227,495.0,678.0,746.0,639.6666666666666
BHMBRCBRG02,1194,507,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,687,0.42462311557788945,867.0,1008.0,1067.0,980.6666666666666
BHMNCPRAN01,600,89,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,511,0.14833333333333334,492.0,488.0,487.0,489.0
Bull Ring,3053,1387,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,1666,0.45430723878152635,2080.0,2452.0,2598.0,2376.6666666666665
Broad Street,690,96,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,594,0.1391304347826087,592.0,597.0,617.0,602.0
BHMNCPLDH01,720,224,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,496,0.3111111111111111,503.0,508.0,508.0,506.3333333333333
BHMNCPHST01,1200,190,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,1010,0.15833333333333333,1039.0,1044.0,1053.0,1045.3333333333333
BHMNCPPLS01,450,59,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,391,0.13111111111111112,408.0,428.0,433.0,423.0
BHMBCCPST01,317,92,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,225,0.2902208201892745,245.0,262.0,277.0,261.3333333333333
Others-CCCPS119a,2803,409,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,2394,0.14591509097395647,2454.0,2562.0,2618.0,2544.6666666666665
Others-CCCPS8,1322,563,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,759,0.4258698940998487,801.0,888.0,912.0,867.0
BHMBCCMKT01,577,107,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,470,0.1854419410745234,497.0,517.0,523.0,512.3333333333334
BHMBCCTHL01,387,272,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,115,0.7028423772609819,160.0,231.0,261.0,217.33333333333334
BHMEURBRD01,470,72,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,398,0.15319148936170213,397.0,404.0,424.0,408.3333333333333
Others-CCCPS98,3103,668,2016-10-23 11:26:49,2016-10-23,11,23,10,Sunday,1,2435,0.21527553980019337,2423.0,2455.0,2477.0,2451.6666666666665
BHMBRCBRG03,849,179,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,670,0.21083627797408716,699.0,718.0,766.0,727.6666666666666
NIA Car Parks,1268,168,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,1100,0.13249211356466878,1131.0,1146.0,1183.0,1153.3333333333333
Broad Street,690,110,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,580,0.15942028985507245,594.0,592.0,597.0,594.3333333333334
BHMBRCBRG02,1194,685,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,509,0.5737018425460636,687.0,867.0,1008.0,854.0
BHMNCPPLS01,450,83,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,367,0.18444444444444444,391.0,408.0,428.0,409.0
BHMNCPLDH01,720,238,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,482,0.33055555555555555,496.0,503.0,508.0,502.3333333333333
Others-CCCPS105a,2009,930,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,1079,0.46291687406669985,1147.0,1182.0,1268.0,1199.0
NIA South,788,154,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,634,0.19543147208121828,662.0,681.0,719.0,687.3333333333334
BHMNCPHST01,1200,230,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,970,0.19166666666666668,1010.0,1039.0,1044.0,1031.0
BHMBRCBRG01,1010,929,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,81,0.9198019801980198,280.0,495.0,678.0,484.3333333333333
Bull Ring,3053,1793,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,1260,0.5872911889944317,1666.0,2080.0,2452.0,2066.0
BHMMBMMBX01,687,302,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,385,0.4395924308588064,388.0,381.0,380.0,383.0
Others-CCCPS202,2937,655,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,2282,0.223016683690841,2337.0,2360.0,2432.0,2376.3333333333335
Others-CCCPS133,4675,2410,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,2265,0.5155080213903743,2698.0,3102.0,3489.0,3096.3333333333335
Others-CCCPS119a,2803,481,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,2322,0.17160185515519086,2394.0,2454.0,2562.0,2470.0
BHMBCCSNH01,863,258,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,605,0.2989571263035921,640.0,670.0,703.0,671.0
BHMBCCPST01,317,106,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,211,0.334384858044164,225.0,245.0,262.0,244.0
BHMNCPRAN01,600,80,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,520,0.13333333333333333,511.0,492.0,488.0,497.0
BHMNCPNST01,485,232,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,253,0.47835051546391755,253.0,233.0,229.0,238.33333333333334
BHMBCCMKT01,577,125,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,452,0.21663778162911612,470.0,497.0,517.0,494.6666666666667
Others-CCCPS98,3103,702,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,2401,0.22623267805349662,2435.0,2423.0,2455.0,2437.6666666666665
BHMEURBRD01,470,87,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,383,0.1851063829787234,398.0,397.0,404.0,399.6666666666667
BHMBCCTHL01,387,313,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,74,0.8087855297157622,115.0,160.0,231.0,168.66666666666666
Shopping,1920,468,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,1452,0.24375,1506.0,1542.0,1552.0,1533.3333333333333
Others-CCCPS135a,3883,806,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,3077,0.20757146536183363,3157.0,3203.0,3243.0,3201.0
Others-CCCPS8,1322,628,2016-10-23 11:59:50,2016-10-23,11,23,10,Sunday,1,694,0.4750378214826021,759.0,801.0,888.0,816.0
Others-CCCPS8,1322,689,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,633,0.5211800302571861,694.0,759.0,801.0,751.3333333333334
BHMBRCBRG03,849,207,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,642,0.24381625441696114,670.0,699.0,718.0,695.6666666666666
Others-CCCPS135a,3883,854,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,3029,0.2199330414627865,3077.0,3157.0,3203.0,3145.6666666666665
Others-CCCPS119a,2803,526,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,2277,0.18765608276846235,2322.0,2394.0,2454.0,2390.0
NIA South,788,169,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,619,0.21446700507614214,634.0,662.0,681.0,659.0
BHMBRCBRG02,1194,779,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,415,0.652428810720268,509.0,687.0,867.0,687.6666666666666
Others-CCCPS202,2937,708,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,2229,0.2410623084780388,2282.0,2337.0,2360.0,2326.3333333333335
BHMNCPRAN01,600,71,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,529,0.11833333333333333,520.0,511.0,492.0,507.6666666666667
BHMNCPLDH01,720,254,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,466,0.3527777777777778,482.0,496.0,503.0,493.6666666666667
Shopping,1920,508,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,1412,0.26458333333333334,1452.0,1506.0,1542.0,1500.0
BHMNCPNST01,485,244,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,241,0.5030927835051546,253.0,253.0,233.0,246.33333333333334
BHMNCPPLS01,450,100,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,350,0.2222222222222222,367.0,391.0,408.0,388.6666666666667
Broad Street,690,119,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,571,0.17246376811594202,580.0,594.0,592.0,588.6666666666666
Others-CCCPS98,3103,729,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,2374,0.23493393490170802,2401.0,2435.0,2423.0,2419.6666666666665
Bull Ring,3053,1996,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,1057,0.6537831641008843,1260.0,1666.0,2080.0,1668.6666666666667
Others-CCCPS133,4675,2644,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,2031,0.5655614973262032,2265.0,2698.0,3102.0,2688.3333333333335
BHMBRCBRG01,1010,1010,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,0,1.0,81.0,280.0,495.0,285.3333333333333
BHMBCCMKT01,577,144,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,433,0.24956672443674177,452.0,470.0,497.0,473.0
BHMBCCSNH01,863,275,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,588,0.3186558516801854,605.0,640.0,670.0,638.3333333333334
BHMBCCPST01,317,113,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,204,0.35646687697160884,211.0,225.0,245.0,227.0
BHMBCCTHL01,387,345,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,42,0.8914728682170543,74.0,115.0,160.0,116.33333333333333
BHMMBMMBX01,687,304,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,383,0.44250363901018924,385.0,388.0,381.0,384.6666666666667
BHMEURBRD01,470,94,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,376,0.2,383.0,398.0,397.0,392.6666666666667
NIA Car Parks,1268,181,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,1087,0.14274447949526814,1100.0,1131.0,1146.0,1125.6666666666667
Others-CCCPS105a,2009,993,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,1016,0.49427575908412147,1079.0,1147.0,1182.0,1136.0
BHMNCPHST01,1200,254,2016-10-23 12:26:51,2016-10-23,12,23,10,Sunday,1,946,0.21166666666666667,970.0,1010.0,1039.0,1006.3333333333334
BHMNCPLDH01,720,255,2016-10-23 12:59:56,2016-10-23,12,23,10,Sunday,1,465,0.3541666666666667,466.0,482.0,496.0,481.3333333333333
Others-CCCPS135a,3883,898,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,2985,0.2312644862219933,3029.0,3077.0,3157.0,3087.6666666666665
Broad Street,690,126,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,564,0.1826086956521739,571.0,580.0,594.0,581.6666666666666
BHMMBMMBX01,687,366,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,321,0.5327510917030568,383.0,385.0,388.0,385.3333333333333
Others-CCCPS133,4675,3032,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,1643,0.6485561497326203,2031.0,2265.0,2698.0,2331.3333333333335
BHMBRCBRG03,849,282,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,567,0.3321554770318021,642.0,670.0,699.0,670.3333333333334
BHMNCPNST01,485,275,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,210,0.5670103092783505,241.0,253.0,253.0,249.0
Others-CCCPS98,3103,836,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,2267,0.26941669352239767,2374.0,2401.0,2435.0,2403.3333333333335
BHMNCPHST01,1200,269,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,931,0.22416666666666665,946.0,970.0,1010.0,975.3333333333334
BHMEURBRD01,470,104,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,366,0.22127659574468084,376.0,383.0,398.0,385.6666666666667
BHMBCCMKT01,577,175,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,402,0.30329289428076256,433.0,452.0,470.0,451.6666666666667
Bull Ring,3053,2258,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,795,0.7396003930560104,1057.0,1260.0,1666.0,1327.6666666666667
Others-CCCPS105a,2009,1119,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,890,0.5569935291189647,1016.0,1079.0,1147.0,1080.6666666666667
Others-CCCPS8,1322,753,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,569,0.5695915279878971,633.0,694.0,759.0,695.3333333333334
BHMNCPPLS01,450,133,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,317,0.29555555555555557,350.0,367.0,391.0,369.3333333333333
BHMBCCTHL01,387,345,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,42,0.8914728682170543,42.0,74.0,115.0,77.0
BHMBRCBRG01,1010,1010,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,0,1.0,0.0,81.0,280.0,120.33333333333333
BHMBRCBRG02,1194,965,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,229,0.8082077051926299,415.0,509.0,687.0,537.0
BHMNCPRAN01,600,64,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,536,0.10666666666666667,529.0,520.0,511.0,520.0
Others-CCCPS119a,2803,540,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,2263,0.19265073135925795,2277.0,2322.0,2394.0,2331.0
NIA Car Parks,1268,195,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,1073,0.15378548895899052,1087.0,1100.0,1131.0,1106.0
Others-CCCPS202,2937,746,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,2191,0.2540006809669731,2229.0,2282.0,2337.0,2282.6666666666665
BHMBCCPST01,317,135,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,182,0.42586750788643535,204.0,211.0,225.0,213.33333333333334
NIA South,788,192,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,596,0.2436548223350254,619.0,634.0,662.0,638.3333333333334
BHMBCCSNH01,863,309,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,554,0.35805330243337197,588.0,605.0,640.0,611.0
Shopping,1920,525,2016-10-23 13:06:52,2016-10-23,13,23,10,Sunday,1,1395,0.2734375,1412.0,1452.0,1506.0,1456.6666666666667
BHMNCPPLS01,450,160,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,290,0.35555555555555557,317.0,350.0,367.0,344.6666666666667
BHMBRCBRG01,1010,1010,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,0,1.0,0.0,0.0,81.0,27.0
NIA Car Parks,1268,184,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,1084,0.14511041009463724,1073.0,1087.0,1100.0,1086.6666666666667
BHMBCCSNH01,863,323,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,540,0.3742757821552723,554.0,588.0,605.0,582.3333333333334
BHMNCPLDH01,720,257,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,463,0.35694444444444445,465.0,466.0,482.0,471.0
Others-CCCPS105a,2009,1193,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,816,0.593827775012444,890.0,1016.0,1079.0,995.0
Others-CCCPS133,4675,3188,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,1487,0.6819251336898395,1643.0,2031.0,2265.0,1979.6666666666667
Shopping,1920,533,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,1387,0.27760416666666665,1395.0,1412.0,1452.0,1419.6666666666667
BHMNCPHST01,1200,276,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,924,0.23,931.0,946.0,970.0,949.0
BHMEURBRD01,470,108,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,362,0.2297872340425532,366.0,376.0,383.0,375.0
Others-CCCPS202,2937,762,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,2175,0.25944841675178754,2191.0,2229.0,2282.0,2234.0
Broad Street,690,130,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,560,0.18840579710144928,564.0,571.0,580.0,571.6666666666666
BHMBCCTHL01,387,345,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,42,0.8914728682170543,42.0,42.0,74.0,52.666666666666664
Others-CCCPS135a,3883,916,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,2967,0.23590007725985063,2985.0,3029.0,3077.0,3030.3333333333335
NIA South,788,185,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,603,0.23477157360406092,596.0,619.0,634.0,616.3333333333334
BHMBRCBRG02,1194,1025,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,169,0.8584589614740369,229.0,415.0,509.0,384.3333333333333
Others-CCCPS119a,2803,529,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,2274,0.18872636460934714,2263.0,2277.0,2322.0,2287.3333333333335
BHMBCCPST01,317,135,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,182,0.42586750788643535,182.0,204.0,211.0,199.0
Bull Ring,3053,2340,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,713,0.7664592204389126,795.0,1057.0,1260.0,1037.3333333333333
BHMNCPRAN01,600,60,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,540,0.1,536.0,529.0,520.0,528.3333333333334
BHMBRCBRG03,849,304,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,545,0.3580683156654888,567.0,642.0,670.0,626.3333333333334
BHMNCPNST01,485,287,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,198,0.5917525773195876,210.0,241.0,253.0,234.66666666666666
BHMMBMMBX01,687,401,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,286,0.5836972343522562,321.0,383.0,385.0,363.0
Others-CCCPS98,3103,872,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,2231,0.2810183693200129,2267.0,2374.0,2401.0,2347.3333333333335
BHMBCCMKT01,577,192,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,385,0.3327556325823224,402.0,433.0,452.0,429.0
Others-CCCPS8,1322,792,2016-10-23 13:26:55,2016-10-23,13,23,10,Sunday,1,530,0.5990922844175491,569.0,633.0,694.0,632.0
BHMNCPRAN01,600,60,2016-10-23 13:46:53,2016-10-23,13,23,10,Sunday,1,540,0.1,540.0,536.0,529.0,535.0
BHMBCCPST01,317,135,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,182,0.42586750788643535,182.0,182.0,204.0,189.33333333333334
Broad Street,690,141,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,549,0.20434782608695654,560.0,564.0,571.0,565.0
Others-CCCPS133,4675,3376,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,1299,0.7221390374331551,1487.0,1643.0,2031.0,1720.3333333333333
BHMNCPLDH01,720,260,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,460,0.3611111111111111,463.0,465.0,466.0,464.6666666666667
Shopping,1920,540,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,1380,0.28125,1387.0,1395.0,1412.0,1398.0
BHMBRCBRG02,1194,1090,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,104,0.9128978224455612,169.0,229.0,415.0,271.0
Bull Ring,3053,2439,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,614,0.7988863413036358,713.0,795.0,1057.0,855.0
Others-CCCPS135a,3883,937,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,2946,0.2413082668040175,2967.0,2985.0,3029.0,2993.6666666666665
BHMEURBRD01,470,117,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,353,0.24893617021276596,362.0,366.0,376.0,368.0
Others-CCCPS119a,2803,513,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,2290,0.18301819479129505,2274.0,2263.0,2277.0,2271.3333333333335
NIA South,788,168,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,620,0.2131979695431472,603.0,596.0,619.0,606.0
BHMBCCMKT01,577,215,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,362,0.37261698440207974,385.0,402.0,433.0,406.6666666666667
BHMBCCTHL01,387,345,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,42,0.8914728682170543,42.0,42.0,42.0,42.0
Others-CCCPS98,3103,928,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,2175,0.29906542056074764,2231.0,2267.0,2374.0,2290.6666666666665
BHMNCPHST01,1200,280,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,920,0.23333333333333334,924.0,931.0,946.0,933.6666666666666
BHMMBMMBX01,687,454,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,233,0.660844250363901,286.0,321.0,383.0,330.0
BHMNCPNST01,485,306,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,179,0.6309278350515464,198.0,210.0,241.0,216.33333333333334
Others-CCCPS202,2937,792,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,2145,0.2696629213483146,2175.0,2191.0,2229.0,2198.3333333333335
Others-CCCPS8,1322,828,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,494,0.6263237518910741,530.0,569.0,633.0,577.3333333333334
BHMBRCBRG01,1010,1010,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,0,1.0,0.0,0.0,0.0,0.0
BHMBCCSNH01,863,340,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,523,0.3939745075318656,540.0,554.0,588.0,560.6666666666666
BHMNCPPLS01,450,177,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,273,0.3933333333333333,290.0,317.0,350.0,319.0
NIA Car Parks,1268,168,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,1100,0.13249211356466878,1084.0,1073.0,1087.0,1081.3333333333333
BHMBRCBRG03,849,339,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,510,0.3992932862190813,545.0,567.0,642.0,584.6666666666666
Others-CCCPS105a,2009,1282,2016-10-23 13:59:53,2016-10-23,13,23,10,Sunday,1,727,0.6381284221005475,816.0,890.0,1016.0,907.3333333333334
Others-CCCPS202,2937,809,2016-10-23 14:26:51,2016-10-23,14,23,10,Sunday,1,2128,0.27545114061967996,2145.0,2175.0,2191.0,2170.3333333333335
BHMMBMMBX01,687,476,2016-10-23 14:26:51,2016-10-23,14,23,10,Sunday,1,211,0.6928675400291121,233.0,286.0,321.0,280.0
BHMEURBRD01,470,127,2016-10-23 14:26:51,2016-10-23,14,23,10,Sunday,1,343,0.2702127659574468,353.0,362.0,366.0,360.3333333333333
BHMBCCSNH01,863,345,2016-10-23 14:26:51,2016-10-23,14,23,10,Sunday,1,518,0.39976825028968715,523.0,540.0,554.0,539.0
